customID, customPhone, customAddress, customName, relName, relPhone, relEmail, relRelation
"410621198308062971", "13883208294", "上海", "王树", "胡大山", "18872200837", "debok@gmail.com", "母亲"
"410403198004047414", "18829018591", "武汉", "宋远", "胡家伟", "17379650122", "wins2@hotmail.com", "哥哥"
"410621199608072537", "13862863428", "武汉", "胡家伟", "赵树", "13629001916", "word4@hotmail.com", "母亲"
"221621198410075751", "13657987303", "合肥", "赵家伟", "王小牛", "17362818123", "qwertrr@163.com", "姐姐"
"221403200404105256", "17363951135", "北京", "雷飞", "温远", "15848258544", "tim8@gmail.com", "妹妹"
"410403198404066285", "15838727268", "合肥", "李凯", "吴浩", "18863402789", "tickSS@163.com", "弟弟"
"410621199005094854", "13829576803", "北京", "王远", "李源", "13660170852", "flowS@hotmail.com", "配偶"
"410403198411182317", "18875397373", "上海", "宋家伟", "吴亮", "17307713308", "flyS@hotmail.com", "姐姐"
"221621198207108749", "15826240918", "上海", "雷小牛", "钱一鸣", "13611933632", "clarasi@outlook.com", "姐姐"
"221403199208233085", "15887117496", "上海", "温远", "吴咏", "13880363438", "centS@outlook.com", "姐姐"
"443403199507085169", "13849017669", "武汉", "温亮", "温亮", "15803690467", "winsbest@hotmail.com", "父亲"
"443403198812276975", "18854833309", "郑州", "张远", "雷毅", "18882423743", "wing4@outlook.com", "父亲"
"410621199901131388", "13859734238", "合肥", "胡浩", "雷飞", "17343641050", "bobS@gmail.com", "母亲"
"221621199305111957", "13823107646", "郑州", "温大山", "王凯", "15878434729", "flows@outlook.com", "弟弟"
"221621200202219456", "15859688478", "郑州", "王清", "宋家伟", "13886977267", "wordSS@gmail.com", "哥哥"
"410621198507047152", "13690591714", "上海", "温清", "温毅", "13639932340", "qwertS@163.com", "配偶"
"443621199306103194", "17365425608", "北京", "胡大山", "吴毅", "18857745774", "swingi@163.com", "配偶"
"221621200907110240", "18868842769", "武汉", "赵大山", "李树", "15855139188", "centok@gmail.com", "弟弟"
"410621199311192877", "15837395011", "北京", "赵清", "宋清", "17317242854", "wingi@gmail.com", "哥哥"
"443621199402187916", "13667769490", "北京", "胡源", "温泽", "17397522011", "fly4@hotmail.com", "姐姐"
"443621200504097243", "18821589232", "武汉", "吴清", "王家伟", "13871178966", "pptssok@hotmail.com", "配偶"
"221403199909013220", "18893000486", "合肥", "雷家伟", "温泽", "13621510120", "debs@gmail.com", "妹妹"
"410621200710230284", "15858722658", "北京", "雷凯", "宋泽", "18891781937", "pptsst@gmail.com", "哥哥"
"410621200708210763", "15855892155", "合肥", "温毅", "吴上", "17320376650", "bugs7@163.com", "妹妹"
"221403198506241458", "15875979240", "郑州", "张浩", "李家伟", "18887907801", "okokok@gmail.com", "弟弟"
"410403199607217633", "17329084834", "郑州", "张小牛", "钱凯", "13895480357", "wings@outlook.com", "母亲"
"410621199705215113", "15878680945", "上海", "赵一鸣", "吴上", "15803844858", "dfer@163.com", "姐姐"
"443403200806278824", "18859853701", "上海", "雷亮", "李泽", "13699591857", "deb8@163.com", "配偶"
"221403198004160734", "17312273232", "武汉", "雷小牛", "胡浩", "17334829145", "timbest@163.com", "哥哥"
"410621199608127768", "18841575679", "北京", "钱泽", "温远", "13654851053", "bob8@hotmail.com", "弟弟"
"443621198802188621", "18877345910", "郑州", "张树", "赵家伟", "13610977613", "swings@163.com", "弟弟"
"221403200008284617", "18816312451", "合肥", "吴泽", "王飞", "15878883941", "lihurtet@hotmail.com", "姐姐"
"443403199512279210", "17322929618", "合肥", "宋小牛", "温远", "17399409622", "df2@outlook.com", "弟弟"
"221403198307097741", "17340088032", "武汉", "温飞", "张想", "13699012911", "debi@163.com", "弟弟"
"221403200603145768", "13802237454", "上海", "胡泽", "宋远", "17347265381", "centok@hotmail.com", "母亲"
"410403201009129853", "13810223723", "合肥", "李毅", "张小牛", "18873690437", "okokt@outlook.com", "母亲"
"410621200606254761", "13820709778", "武汉", "宋伟", "张上", "17381798870", "qwerty@163.com", "母亲"
"221621199007097027", "13667260091", "合肥", "温小牛", "温伟", "15827421898", "dfsew4@hotmail.com", "母亲"
"410621199602263491", "18869728555", "郑州", "吴泽", "胡大山", "15889845189", "flower@outlook.com", "父亲"
"443403201002135461", "13867249038", "上海", "吴天乐", "胡泽", "17353158889", "lihurte5@outlook.com", "母亲"
