customID, customPhone, customAddress, customName, relName, relPhone, relEmail, relRelation
"443403198003134090", "1381921678534", "郑州", "张源", "张远", "1361683187389", "bober@outlook.com", "弟弟"
"221403200401123668", "1731562718611", "北京", "钱泽", "李远", "1388959891267", "kiteok@outlook.com", "配偶"
"443621200704091941", "1388319595963", "上海", "李飞", "温源", "1884155347530", "kiteer@outlook.com", "姐姐"
"410621198902259450", "1384358743736", "合肥", "吴清", "雷飞", "1360978190377", "cents@163.com", "姐姐"
"443403200604122462", "1887121178570", "北京", "赵亮", "胡凯", "1880743584697", "bob0@hotmail.com", "配偶"
"443403200004107027", "1580137394894", "武汉", "张上", "宋飞", "1886386888564", "cents@163.com", "妹妹"
"443403199206102139", "1362484894832", "武汉", "王凯", "王一鸣", "1386926516694", "bobok@gmail.com", "妹妹"
"410403200302071718", "1387991311388", "北京", "胡树", "钱泽", "1380984693124", "wingok@hotmail.com", "弟弟"
"410621199511063521", "1733740571952", "合肥", "雷泽", "赵天乐", "1735043901124", "bobok@outlook.com", "哥哥"
"221621200301127346", "1732960683912", "合肥", "李源", "张上", "1885058352703", "flowok@163.com", "弟弟"
"443403199208071725", "1882080811572", "郑州", "钱凯", "雷想", "1736873537185", "fly0@163.com", "弟弟"
"410403199002029235", "1735982532818", "郑州", "赵源", "宋想", "1382812905625", "kitebest@outlook.com", "配偶"
"443403200801024579", "1736361834081", "北京", "李大山", "赵飞", "1365195129930", "wing0@gmail.com", "哥哥"
"221403200601286584", "1385110025900", "上海", "宋大山", "钱上", "1735054008861", "centbest@hotmail.com", "配偶"
"221621198507080588", "1365384758950", "武汉", "李远", "王飞", "1585473929015", "flowbest@outlook.com", "妹妹"
"410403201007260098", "1581746084857", "北京", "胡亮", "胡清", "1731741383895", "flyer@outlook.com", "姐姐"
"443403198909139437", "1580043490335", "上海", "张凯", "赵小牛", "1737347320540", "bobs@gmail.com", "配偶"
"410621199701137751", "1366641151707", "上海", "张远", "张大山", "1383954474514", "wing0@gmail.com", "父亲"
"410621200511091101", "1582937091481", "武汉", "张树", "张小牛", "1886052520586", "kitebest@outlook.com", "配偶"
"410403200109051188", "1382230698566", "武汉", "李一鸣", "胡亮", "1361664165533", "fly0@gmail.com", "妹妹"
"443621198901099102", "1384073142721", "上海", "吴天乐", "温泽", "1734851057287", "bobbest@163.com", "哥哥"
"221403200409220088", "1880586178896", "上海", "温亮", "温亮", "1582723978800", "winger@outlook.com", "母亲"
"410621199605278295", "1581804501015", "北京", "宋飞", "吴天乐", "1368955430248", "flyok@163.com", "父亲"
"443621200709058241", "1365768822842", "合肥", "张一鸣", "胡亮", "1586285304991", "bober@hotmail.com", "配偶"
"221621198903172368", "1889186592076", "合肥", "吴远", "胡一鸣", "1881286024346", "center@163.com", "配偶"
"410621199507235011", "1584139195200", "北京", "雷源", "胡飞", "1368000668301", "bobok@outlook.com", "妹妹"
"221621199702165388", "1382562208842", "合肥", "温上", "宋一鸣", "1382514068703", "winger@outlook.com", "父亲"
"443403198504153722", "1380134160663", "北京", "赵清", "雷大山", "1583932477703", "centok@outlook.com", "母亲"
"221621199208265201", "1737530003807", "郑州", "宋小牛", "李凯", "1734816610184", "flyer@gmail.com", "姐姐"
"410403198101205204", "1883794640522", "北京", "赵清", "宋泽", "1889630317356", "flow0@outlook.com", "弟弟"
"410403199711243089", "1889792429749", "北京", "王远", "赵一鸣", "1887383674448", "kiteok@gmail.com", "母亲"
"221403201007213812", "1384022669622", "合肥", "王想", "宋飞", "1386006650630", "flys@163.com", "姐姐"
"221403199912093924", "1881299828187", "郑州", "赵上", "雷泽", "1585455366282", "kites@outlook.com", "父亲"
"221403199608136411", "1888193894776", "北京", "雷一鸣", "王大山", "1738083442803", "wing0@hotmail.com", "配偶"
"410403198909020483", "1384538508572", "郑州", "宋树", "温上", "1360400823640", "flys@outlook.com", "母亲"
"410621200205073478", "1387164170348", "上海", "李飞", "温上", "1380349871525", "wingok@163.com", "配偶"
"221403200511077945", "1386679850429", "北京", "宋亮", "钱大山", "1366371500341", "bober@gmail.com", "哥哥"
"221403199207031961", "1369971037971", "郑州", "温飞", "吴树", "1383477470091", "flower@gmail.com", "哥哥"
"221403200006080344", "1739210905659", "郑州", "雷一鸣", "宋小牛", "1885487613930", "kiteok@163.com", "母亲"
"443621200307140268", "1585314609199", "武汉", "王源", "李亮", "1884778127455", "fly0@gmail.com", "母亲"
"221621199604257046", "1361513035782", "武汉", "温小牛", "胡源", "1361881517844", "flyer@hotmail.com", "弟弟"
"221621200202176940", "1361553313631", "上海", "雷清", "张大山", "1736543459810", "kites@outlook.com", "弟弟"
"410621200603099964", "1384069494031", "北京", "李源", "李凯", "1889954106116", "kiteok@outlook.com", "姐姐"
"410403199401151457", "1365044935144", "武汉", "胡凯", "吴清", "1367333757748", "flow0@gmail.com", "妹妹"
"221621198906258479", "1885322386959", "合肥", "吴一鸣", "王飞", "1583122937823", "centbest@hotmail.com", "姐姐"
"221621200311208448", "1584405963573", "北京", "王上", "钱想", "1382615730465", "wings@hotmail.com", "妹妹"
