customID, customPhone, customAddress, customName, relName, relPhone, relEmail, relRelation
"410403199207281801", "13681466721", "武汉", "赵树", "王大山", "18847431745", "kitey@gmail.com", "弟弟"
"410621198306283451", "17340430591", "北京", "胡凯", "温天乐", "18820892254", "wordok@outlook.com", "配偶"
"443621199707239608", "13658847241", "合肥", "张想", "雷一鸣", "13602199733", "pptss0@gmail.com", "哥哥"
"221403200905229047", "18829152226", "北京", "雷亮", "钱飞", "17358711227", "bobt@gmail.com", "弟弟"
"221621198609149478", "15842197969", "武汉", "赵浩", "胡清", "13679572406", "wing0@163.com", "母亲"
"221403200912196758", "15891862592", "北京", "赵想", "胡上", "17348270998", "tickrr@gmail.com", "父亲"
"221403199210053941", "17318235021", "北京", "王毅", "温毅", "13893320077", "lihurte0@outlook.com", "弟弟"
"410403200007133182", "18836668650", "郑州", "温大山", "雷大山", "13861094343", "wordSS@163.com", "哥哥"
"221621200502072761", "17340176217", "上海", "赵远", "吴远", "17301039627", "wingi@hotmail.com", "父亲"
"410621198504025724", "13643799798", "北京", "雷家伟", "钱亮", "15831770971", "okok4@gmail.com", "哥哥"
"410621198607252079", "13852392019", "郑州", "胡大山", "钱咏", "15896030538", "dfsew8@163.com", "哥哥"
"221403200501287616", "13675946780", "郑州", "吴凯", "温一鸣", "13833128472", "qwerter@outlook.com", "姐姐"
"221621199611056764", "13878790983", "郑州", "李大山", "赵浩", "13622995949", "bugs2@outlook.com", "妹妹"
"443403198404267456", "17339623462", "北京", "吴浩", "宋泽", "17375532341", "winsrr@outlook.com", "弟弟"
"221621198712085513", "15865393500", "郑州", "赵天乐", "钱清", "18872494371", "bugsi@hotmail.com", "哥哥"
"443621198706047540", "18888007286", "北京", "王凯", "王上", "13800730055", "clarasbest@163.com", "姐姐"
"443403198608185577", "13633645852", "合肥", "胡飞", "钱树", "18879222528", "okoks@163.com", "妹妹"
"410403199811108488", "17304440177", "上海", "宋想", "胡树", "18813798855", "debS@outlook.com", "妹妹"
"221403198206193564", "15899878679", "武汉", "温一鸣", "雷大山", "17370373764", "tick8@outlook.com", "配偶"
"443621198901225407", "17371270343", "合肥", "张清", "李天乐", "17314848078", "tickSS@gmail.com", "哥哥"
"410403200808091282", "18827191261", "北京", "温远", "温毅", "13813181405", "flow2@hotmail.com", "妹妹"
"443403199508232387", "13875671184", "合肥", "钱飞", "雷远", "17349654427", "qwertSS@gmail.com", "配偶"
"443621198907194422", "13655881505", "北京", "钱毅", "宋一鸣", "18821583065", "cent0@hotmail.com", "弟弟"
"221403200602259001", "13829548604", "上海", "钱上", "张家伟", "17384048535", "pptssok@hotmail.com", "配偶"
"221403199304191452", "15867782685", "上海", "钱伟", "赵想", "13865156453", "claraser@163.com", "妹妹"
"221403200506021748", "15816696127", "武汉", "雷伟", "温想", "18819376047", "debi@gmail.com", "弟弟"
"443403200912123388", "18840318826", "上海", "宋亮", "吴泽", "18817908983", "wingbest@hotmail.com", "父亲"
"221403200207288566", "15884843089", "武汉", "张咏", "胡一鸣", "13692576489", "flows@163.com", "配偶"
"410403198912203241", "17389692613", "郑州", "温天乐", "宋毅", "15858286645", "dfs@outlook.com", "父亲"
"410621198012237520", "18877290726", "郑州", "李大山", "温凯", "17357238929", "wordrr@hotmail.com", "父亲"
"410403201006126999", "17318823725", "北京", "雷咏", "温飞", "13868830412", "deb4@hotmail.com", "配偶"
"221403200309120541", "17382887953", "郑州", "张大山", "王上", "17336381306", "lihurtes@gmail.com", "哥哥"
"410403200402228453", "15872593742", "郑州", "钱凯", "雷远", "18828136277", "timer@outlook.com", "哥哥"
"221621198501097317", "15857408239", "上海", "王大山", "赵伟", "17383381560", "winsSS@outlook.com", "配偶"
"410621199208142084", "15891910364", "北京", "赵家伟", "钱家伟", "13600337024", "debok@gmail.com", "哥哥"
"410621200501200937", "13832753238", "上海", "胡毅", "赵飞", "18889081647", "pptssy@gmail.com", "父亲"
"221621199301254629", "18812990902", "上海", "胡清", "李大山", "18844021762", "bob5@163.com", "哥哥"
"221621200804151888", "17362463657", "武汉", "吴小牛", "吴树", "13647482398", "bobok@163.com", "配偶"
"410403198907276934", "13659198700", "上海", "温清", "李泽", "17394812485", "centS@outlook.com", "配偶"
