accountIDX, bran_branchName, staf_staffID, remain, visitTime, openTime, accountType
"87041234399913062338", "上海分行", "443621198805246314", 58620, "2019-06-12", "2012-10-6", "cheque"
"47263422966016135200", "上海分行", "221403198108134823", 167886, "2019-06-12", "2012-9-5", "deposit"
"35743298719123665812", "安徽省分行", "410621198905253780", 130346, "2019-06-12", "2012-12-20", "deposit"
"12849346535182250523", "北京分行", "443621200704081667", 182345, "2019-06-12", "2010-11-18", "deposit"
"09929157657001063441", "上海分行", "443403198702151939", 42565, "2019-06-12", "2017-11-3", "cheque"
"14170058214350677428", "安徽省分行", "443621199803054689", 76627, "2019-06-12", "2006-5-15", "deposit"
"98502462173616881023", "北京分行", "221621198207240922", 127850, "2019-06-12", "2005-3-8", "cheque"
"01054041047356105682", "南京分行", "443621198002228689", 147667, "2019-06-12", "2013-12-14", "cheque"
"52575781216520550436", "南京分行", "443403199808234179", 193544, "2019-06-12", "2007-2-2", "deposit"
"12989530264140224586", "安徽省分行", "410621199908106440", 157286, "2019-06-12", "2017-6-2", "deposit"
"33624668419934472161", "北京分行", "443403200404287910", 162373, "2019-06-12", "2007-3-22", "cheque"
"73018524544917618011", "北京分行", "221403198108134823", 44773, "2019-06-12", "2009-7-24", "deposit"
"11852971054533325900", "南京分行", "410403200408250955", 160902, "2019-06-12", "2015-7-12", "deposit"
"44033941805589632454", "安徽省分行", "221621200002123858", 84870, "2019-06-12", "2014-4-13", "cheque"
"51709722846505949374", "安徽省分行", "443621198002121860", 193969, "2019-06-12", "2012-4-18", "deposit"
"23661134759975022594", "北京分行", "410621198707098989", 11710, "2019-06-12", "2013-2-17", "deposit"
"72794055497841301629", "上海分行", "221403200002241488", 194193, "2019-06-12", "2012-4-18", "deposit"
"91977038464416686465", "上海分行", "443403199903154215", 34113, "2019-06-12", "2017-7-22", "cheque"
"35961841773351338641", "上海分行", "221621198207240922", 167666, "2019-06-12", "2008-12-26", "deposit"
"63227238769258986175", "南京分行", "410403200408250955", 101858, "2019-06-12", "2005-6-2", "cheque"
"46552506835679526007", "南京分行", "443403200404287910", 31681, "2019-06-12", "2008-9-7", "deposit"
"24858967406193782627", "安徽省分行", "410621199902020858", 46891, "2019-06-12", "2012-5-2", "cheque"
"15514025794891233413", "上海分行", "443621198805246314", 133027, "2019-06-12", "2005-7-5", "cheque"
"81861593549495265055", "南京分行", "410403200406038169", 190203, "2019-06-12", "2013-1-11", "cheque"
"49202921715176241118", "上海分行", "410403199110059027", 39888, "2019-06-12", "2017-10-7", "cheque"
"13721631276641355449", "上海分行", "221621198606014804", 149797, "2019-06-12", "2016-1-6", "deposit"
"84326347959862322034", "南京分行", "443621199911228559", 50370, "2019-06-12", "2008-11-8", "cheque"
"48767641471758459638", "安徽省分行", "221621201001208620", 61221, "2019-06-12", "2016-4-1", "deposit"
"40558104204905205947", "北京分行", "443621198004210755", 11667, "2019-06-12", "2008-7-27", "cheque"
"95967634019327982331", "安徽省分行", "443621198606124130", 118906, "2019-06-12", "2007-12-16", "cheque"
"17472504900566365901", "北京分行", "443621200704081667", 25315, "2019-06-12", "2010-12-14", "cheque"
"17397546886287612650", "上海分行", "221621199010276837", 143272, "2019-06-12", "2013-10-27", "deposit"
"68098185807371910386", "南京分行", "221621198206284248", 161543, "2019-06-12", "2006-6-15", "deposit"
"00772374148037677283", "安徽省分行", "443621198002121860", 170708, "2019-06-12", "2016-3-27", "cheque"
"20152591034330957771", "北京分行", "410403200901147844", 132333, "2019-06-12", "2011-1-25", "cheque"
"38937400262211517255", "上海分行", "221621199307117823", 144137, "2019-06-12", "2017-9-21", "cheque"
"93733058205344661190", "北京分行", "221403198802091960", 127155, "2019-06-12", "2006-1-22", "cheque"
"89461548881318087492", "南京分行", "443621198002228689", 28834, "2019-06-12", "2005-9-4", "cheque"
"33340050809549118987", "南京分行", "221621198604081833", 105660, "2019-06-12", "2007-8-21", "deposit"
"81390217159382632653", "上海分行", "443403199808234179", 81535, "2019-06-12", "2008-8-7", "deposit"
"42280615902978108820", "北京分行", "443403198206257361", 198987, "2019-06-12", "2008-1-6", "cheque"
"40189259210238064600", "上海分行", "410403199209013383", 1568, "2019-06-12", "2007-8-16", "deposit"
"97230339368099142698", "上海分行", "443621200602025313", 119543, "2019-06-12", "2007-1-19", "deposit"
"84412166678544224600", "北京分行", "410403200806183837", 4239, "2019-06-12", "2007-5-16", "deposit"
"26313850127487029849", "上海分行", "221621200304171204", 144225, "2019-06-12", "2008-6-24", "cheque"
"89519730467557573575", "北京分行", "410621198905253780", 41173, "2019-06-12", "2005-7-13", "cheque"
"81652119344217236208", "上海分行", "221403198703127098", 46797, "2019-06-12", "2011-11-6", "cheque"
"76671041036948705495", "上海分行", "221621198604081833", 104508, "2019-06-12", "2015-5-23", "deposit"
"14532788588378018747", "上海分行", "410403200406038169", 192082, "2019-06-12", "2010-10-10", "cheque"
"39514865049754474623", "南京分行", "443621200602025313", 77635, "2019-06-12", "2016-6-11", "cheque"
"51181043266996210923", "安徽省分行", "443403198702151939", 184155, "2019-06-12", "2014-5-2", "cheque"
"79040878413337767499", "安徽省分行", "410403200806183837", 162470, "2019-06-12", "2007-5-4", "deposit"
"44617677327195181467", "北京分行", "410403200901147844", 144800, "2019-06-12", "2008-3-13", "cheque"
"67114170218471367928", "北京分行", "221621200607133895", 160159, "2019-06-12", "2012-8-24", "cheque"
"82125691913646436328", "南京分行", "410403200406038169", 19750, "2019-06-12", "2007-1-15", "cheque"
"16027497071735456868", "安徽省分行", "410403200901147844", 33703, "2019-06-12", "2017-9-15", "cheque"
"82978344210864467122", "安徽省分行", "221621201001208620", 150540, "2019-06-12", "2013-9-23", "deposit"
"90894015800669993083", "南京分行", "443403199808234179", 41464, "2019-06-12", "2008-3-12", "cheque"
"54272203701284901626", "南京分行", "410621198905253780", 131673, "2019-06-12", "2009-10-16", "deposit"
"27331778462316861722", "安徽省分行", "410403200408250955", 127698, "2019-06-12", "2008-7-18", "cheque"
"60564644485524647717", "安徽省分行", "443403199808234179", 79494, "2019-06-12", "2009-4-26", "deposit"
"53880534345152126841", "北京分行", "221621198206284248", 9666, "2019-06-12", "2013-10-15", "cheque"
"03869751810421786106", "北京分行", "410621199902020858", 189690, "2019-06-12", "2011-4-3", "deposit"
"10689422717308019710", "上海分行", "221621200002123858", 65175, "2019-06-12", "2011-8-23", "cheque"
"32851429113321445301", "上海分行", "221621198207240922", 22606, "2019-06-12", "2017-2-4", "deposit"
"54569333897227236039", "北京分行", "410621199801110287", 171645, "2019-06-12", "2010-10-13", "cheque"
"00744748588985288186", "上海分行", "221403198703127098", 168879, "2019-06-12", "2005-3-8", "cheque"
"77623718676069828549", "南京分行", "221621200607133895", 173309, "2019-06-12", "2013-1-17", "cheque"
"61585537752570321672", "南京分行", "221621200304171204", 66427, "2019-06-12", "2008-7-2", "deposit"
"35869118037508871407", "上海分行", "443621198805246314", 170268, "2019-06-12", "2009-11-16", "cheque"
"47376706831006403098", "上海分行", "410403199110059027", 140385, "2019-06-12", "2005-1-7", "deposit"
"15741462362017917300", "上海分行", "410403198910059218", 66539, "2019-06-12", "2013-4-15", "cheque"
"46006377446561391740", "上海分行", "221621200002123858", 20527, "2019-06-12", "2005-2-7", "deposit"
"66033293935838969476", "安徽省分行", "221403198108134823", 59987, "2019-06-12", "2014-1-5", "cheque"
"76962432726432982877", "安徽省分行", "221621198207240922", 24570, "2019-06-12", "2008-10-8", "deposit"
"11425431246450697242", "南京分行", "443403199008178877", 197922, "2019-06-12", "2011-9-9", "deposit"
"11476193793731583819", "安徽省分行", "221621200304171204", 185156, "2019-06-12", "2016-1-16", "cheque"
"61836379832604568615", "安徽省分行", "410403200408250955", 3217, "2019-06-12", "2017-7-15", "deposit"
"21442208827627705272", "北京分行", "443621199911228559", 51982, "2019-06-12", "2016-1-14", "cheque"
"52239749761149493795", "南京分行", "443621198805246314", 139489, "2019-06-12", "2009-9-10", "cheque"
"80280611120922362977", "安徽省分行", "443403198702151939", 135231, "2019-06-12", "2015-1-2", "cheque"
"08724646715312679368", "北京分行", "443621200602025313", 144786, "2019-06-12", "2010-9-26", "deposit"
"47233960568777013460", "南京分行", "410403200806183837", 145406, "2019-06-12", "2015-9-5", "cheque"
"37008219702659522659", "上海分行", "221621199307117823", 87980, "2019-06-12", "2006-9-7", "cheque"
"37830392037761018394", "上海分行", "221621201001208620", 68873, "2019-06-12", "2008-5-22", "deposit"
"13404572446981458631", "安徽省分行", "443621199911228559", 197911, "2019-06-12", "2013-2-21", "deposit"
"59329749177553584514", "南京分行", "410403199404039386", 7070, "2019-06-12", "2008-8-13", "deposit"
"11466759143673482383", "南京分行", "410403198910059218", 180185, "2019-06-12", "2006-8-18", "cheque"
"16974356292112702405", "北京分行", "443621199803054689", 190059, "2019-06-12", "2011-2-5", "cheque"
"51634458738206450434", "北京分行", "410403200406038169", 67025, "2019-06-12", "2007-11-3", "deposit"
"62791817385962401727", "上海分行", "221403198804060721", 39610, "2019-06-12", "2009-8-6", "deposit"
"12229178141473621621", "南京分行", "221621200002123858", 24756, "2019-06-12", "2017-5-19", "deposit"
"84085197788563105217", "安徽省分行", "410403200406038169", 188609, "2019-06-12", "2008-5-1", "cheque"
"80538993145628579281", "安徽省分行", "221621198206284248", 139247, "2019-06-12", "2011-10-26", "deposit"
"10322500441805933358", "安徽省分行", "443621199911228559", 111946, "2019-06-12", "2007-8-4", "cheque"
"86946559482941538715", "安徽省分行", "443621199803054689", 40810, "2019-06-12", "2015-4-11", "deposit"
"09713058292916775165", "北京分行", "443621198805246314", 179179, "2019-06-12", "2008-10-12", "deposit"
"26183159264906180401", "上海分行", "221621198206284248", 194753, "2019-06-12", "2006-4-6", "deposit"
"73368774404784271290", "南京分行", "443621198606124130", 69477, "2019-06-12", "2016-12-20", "cheque"
"34147505535883389806", "南京分行", "221403198804060721", 12443, "2019-06-12", "2013-1-18", "deposit"
"19577149533633009364", "安徽省分行", "221403198802091960", 94273, "2019-06-12", "2013-12-5", "deposit"
"48818180160668351107", "北京分行", "443621198002121860", 180012, "2019-06-12", "2013-5-19", "cheque"
"64137580522075044123", "上海分行", "221621200304171204", 11289, "2019-06-12", "2013-3-4", "deposit"
"20157652203829569161", "安徽省分行", "221403199302058371", 93465, "2019-06-12", "2007-10-23", "cheque"
"56154071764677472885", "安徽省分行", "410621199305255221", 115584, "2019-06-12", "2011-12-22", "deposit"
"98036467129263776376", "北京分行", "221621199010276837", 12212, "2019-06-12", "2013-1-23", "cheque"
"33631495049903153297", "安徽省分行", "410621199902020858", 143946, "2019-06-12", "2005-2-12", "cheque"
"54494059682270607911", "上海分行", "443621198002228689", 161575, "2019-06-12", "2013-1-10", "cheque"
"38354401354110708402", "上海分行", "443403200809252150", 131495, "2019-06-12", "2017-2-10", "deposit"
"20194845294858057743", "南京分行", "443621198002228689", 152498, "2019-06-12", "2009-7-8", "cheque"
"85587041937877527616", "南京分行", "221621198206284248", 6046, "2019-06-12", "2013-3-22", "deposit"
"07341891948754916979", "南京分行", "221403198802091960", 94901, "2019-06-12", "2014-11-18", "deposit"
"74837901955745711231", "北京分行", "221621200607133895", 66967, "2019-06-12", "2008-12-18", "deposit"
"10708572864471649362", "南京分行", "410621199305255221", 38869, "2019-06-12", "2008-4-15", "cheque"
"34235917736596301377", "北京分行", "221621200607133895", 83096, "2019-06-12", "2016-7-19", "deposit"
"68373819870552424158", "上海分行", "443403199808234179", 189150, "2019-06-12", "2017-10-7", "cheque"
"19624298336740208209", "安徽省分行", "443403199903154215", 145122, "2019-06-12", "2007-5-14", "deposit"
"00401906240850631830", "南京分行", "410403200406038169", 65839, "2019-06-12", "2017-12-20", "cheque"
"71859034450785379327", "南京分行", "410621199801110287", 3775, "2019-06-12", "2006-11-24", "deposit"
"78181038233309967071", "北京分行", "410621199908106440", 38966, "2019-06-12", "2007-7-7", "cheque"
"81921316249944064933", "北京分行", "443621198004210755", 59330, "2019-06-12", "2013-8-2", "deposit"
"55058847826735786497", "安徽省分行", "443403198206257361", 45982, "2019-06-12", "2006-12-3", "deposit"
"37911599986628522379", "上海分行", "443403199008178877", 125037, "2019-06-12", "2014-7-15", "deposit"
"31005285064631484675", "南京分行", "221403198802091960", 89529, "2019-06-12", "2006-6-7", "deposit"
"85369061402093998254", "北京分行", "410621199902020858", 113881, "2019-06-12", "2013-2-13", "cheque"
"38109607747227291967", "北京分行", "221621198606014804", 62752, "2019-06-12", "2010-6-26", "deposit"
"52654014488648655190", "安徽省分行", "410403200408250955", 151983, "2019-06-12", "2011-11-15", "deposit"
"18121273385921098546", "上海分行", "443403199008178877", 193954, "2019-06-12", "2007-3-20", "cheque"
"15332843035665034371", "上海分行", "410403200806183837", 158008, "2019-06-12", "2011-11-4", "deposit"
"32489535823586199633", "南京分行", "410621198905253780", 83439, "2019-06-12", "2015-9-4", "deposit"
"74903220366478440599", "安徽省分行", "443621199911228559", 97306, "2019-06-12", "2010-8-26", "cheque"
"06301584979289304340", "安徽省分行", "221403199302058371", 105864, "2019-06-12", "2005-7-1", "deposit"
"04918097839676487732", "北京分行", "221621200002123858", 86688, "2019-06-12", "2010-4-13", "deposit"
"18439477394744873332", "南京分行", "443621198805246314", 21087, "2019-06-12", "2009-10-1", "cheque"
"85866387245207024768", "南京分行", "443403198702151939", 199404, "2019-06-12", "2006-9-14", "deposit"
"55376072143138734872", "上海分行", "221403198802091960", 167021, "2019-06-12", "2007-9-22", "cheque"
"96304144336891921739", "上海分行", "410403199404039386", 199186, "2019-06-12", "2017-4-26", "deposit"
"24592903210205566143", "南京分行", "221621199307117823", 100792, "2019-06-12", "2012-2-10", "cheque"
"59460315244562985000", "南京分行", "443621200704081667", 101372, "2019-06-12", "2017-7-20", "cheque"
"91621534065743116949", "南京分行", "410403200901147844", 144942, "2019-06-12", "2007-2-6", "deposit"
"03368165860700459986", "上海分行", "221403200002241488", 16971, "2019-06-12", "2005-9-6", "cheque"
"44191434468149932727", "安徽省分行", "443403199008178877", 59115, "2019-06-12", "2012-9-15", "deposit"
"07681599453785252938", "北京分行", "443403199008178877", 4481, "2019-06-12", "2013-7-8", "cheque"
"09095141961983971293", "北京分行", "443621198805246314", 15455, "2019-06-12", "2010-8-3", "deposit"
"70981200261555483020", "上海分行", "221403198804060721", 101814, "2019-06-12", "2005-7-15", "cheque"
"21819569807514557568", "北京分行", "221621199307117823", 82391, "2019-06-12", "2011-11-11", "cheque"
"29066055818132216976", "北京分行", "410621199305255221", 49144, "2019-06-12", "2017-12-6", "deposit"
"00312991625105059222", "南京分行", "221403198108134823", 150709, "2019-06-12", "2017-7-16", "deposit"
"54831831522192383786", "上海分行", "410403200901147844", 185974, "2019-06-12", "2008-12-15", "cheque"
"65159722250625829580", "南京分行", "221621200304171204", 113042, "2019-06-12", "2014-4-15", "deposit"
"96580959332138148222", "北京分行", "410621199902020858", 194261, "2019-06-12", "2017-9-19", "cheque"
"87206859689752940499", "北京分行", "443621198606124130", 171195, "2019-06-12", "2014-5-7", "deposit"
"09242983215978741060", "北京分行", "221621199305182178", 199802, "2019-06-12", "2010-9-9", "cheque"
"56620625061904871042", "北京分行", "443621198002121860", 128638, "2019-06-12", "2006-1-13", "deposit"
"27324754320004871035", "南京分行", "443621200602025313", 104400, "2019-06-12", "2014-4-23", "cheque"
"08035780470700933504", "南京分行", "221621200304171204", 102378, "2019-06-12", "2010-4-13", "deposit"
"04368685947151695375", "北京分行", "443621198606124130", 113659, "2019-06-12", "2016-8-4", "deposit"
"02028532998297993920", "上海分行", "410403199110059027", 37359, "2019-06-12", "2012-6-5", "deposit"
"74567294792425544572", "南京分行", "443621199911228559", 165123, "2019-06-12", "2013-1-4", "cheque"
"05203170160298440522", "南京分行", "443403198206257361", 39150, "2019-06-12", "2005-6-6", "deposit"
"92722892125666152705", "安徽省分行", "443621198002228689", 141675, "2019-06-12", "2014-4-13", "cheque"
"20264058487627862884", "南京分行", "410621198707098989", 148830, "2019-06-12", "2010-10-21", "cheque"
"06038459398548750741", "南京分行", "443621198805246314", 56136, "2019-06-12", "2006-4-13", "cheque"
"43562245624147817813", "南京分行", "221621198206284248", 159239, "2019-06-12", "2015-3-24", "deposit"
"01820493020325839175", "北京分行", "410621199801110287", 172923, "2019-06-12", "2016-8-11", "cheque"
"20271261971714502202", "上海分行", "410403200901147844", 84755, "2019-06-12", "2016-10-23", "deposit"
"52265108851885406388", "安徽省分行", "443621199911228559", 120058, "2019-06-12", "2006-5-14", "cheque"
"17043044325364042509", "安徽省分行", "410621199801110287", 38742, "2019-06-12", "2006-4-21", "deposit"
"20731518444812786105", "上海分行", "410621198905253780", 135906, "2019-06-12", "2015-5-15", "cheque"
"47635951890381339291", "北京分行", "410621198905253780", 125601, "2019-06-12", "2006-6-5", "cheque"
"10376290517232479006", "上海分行", "221621198203108554", 91378, "2019-06-12", "2007-2-3", "cheque"
"02300726607925603956", "上海分行", "221403198804060721", 123373, "2019-06-12", "2005-11-16", "deposit"
"28404421832289087282", "北京分行", "221403198804060721", 78984, "2019-06-12", "2010-5-10", "deposit"
"70792197990110427995", "上海分行", "443403200809252150", 145632, "2019-06-12", "2014-11-8", "cheque"
"54812345072973233285", "安徽省分行", "221403198804060721", 158323, "2019-06-12", "2017-9-7", "cheque"
"12175728000378004589", "上海分行", "443621198004210755", 7072, "2019-06-12", "2007-11-16", "deposit"
"86724173066799489840", "北京分行", "221621200002123858", 43050, "2019-06-12", "2008-5-9", "deposit"
"34457367954938742974", "上海分行", "443403199903154215", 32327, "2019-06-12", "2007-9-1", "cheque"
"33151686058172957234", "上海分行", "221403198802091960", 185129, "2019-06-12", "2015-2-10", "deposit"
"46767024771826973200", "安徽省分行", "221621200304171204", 14872, "2019-06-12", "2017-12-16", "cheque"
"42154452140838932259", "安徽省分行", "410403199110059027", 190558, "2019-06-12", "2010-11-12", "deposit"
"44711628549775397250", "安徽省分行", "221621199305182178", 155696, "2019-06-12", "2014-4-3", "cheque"
"61504805712724743501", "安徽省分行", "410403199404039386", 153310, "2019-06-12", "2008-3-23", "deposit"
"08142986870102261370", "安徽省分行", "221621198203108554", 96383, "2019-06-12", "2007-6-2", "cheque"
"26153389441063467179", "安徽省分行", "410403200406038169", 24005, "2019-06-12", "2016-2-27", "deposit"
"79398228153451069343", "北京分行", "410403199404039386", 31094, "2019-06-12", "2005-1-1", "deposit"
"63926881833768060823", "南京分行", "410403200901147844", 93317, "2019-06-12", "2007-9-11", "deposit"
"92098048228548450544", "北京分行", "221403199302058371", 20875, "2019-06-12", "2008-2-18", "cheque"
"03965231920700232908", "北京分行", "221403198108134823", 86217, "2019-06-12", "2016-4-9", "deposit"
"49176675276773812873", "上海分行", "410403200406038169", 42065, "2019-06-12", "2010-9-17", "deposit"
"10817905040591114632", "北京分行", "443621198002121860", 81266, "2019-06-12", "2005-9-25", "deposit"
"95972296889364200253", "上海分行", "221621200002123858", 81499, "2019-06-12", "2015-3-5", "deposit"
"97874341229800006668", "南京分行", "410403198910059218", 7740, "2019-06-12", "2014-2-8", "cheque"
"99006014875927826165", "上海分行", "443403198206257361", 142031, "2019-06-12", "2006-7-9", "cheque"
"98617311464574386575", "安徽省分行", "443403198206257361", 23227, "2019-06-12", "2007-10-14", "cheque"
"77609348009748499012", "安徽省分行", "221403198703127098", 26794, "2019-06-12", "2014-12-9", "deposit"
"89421802272779990863", "上海分行", "443621199911228559", 22803, "2019-06-12", "2014-9-19", "deposit"
"30566714444854462564", "南京分行", "221621199305182178", 41000, "2019-06-12", "2012-8-17", "cheque"
"24293085206316012542", "安徽省分行", "443403199903154215", 172419, "2019-06-12", "2013-3-23", "cheque"
"76521449023985857160", "上海分行", "221621198206284248", 115479, "2019-06-12", "2005-3-1", "deposit"
"07161883337225023484", "安徽省分行", "410403198910059218", 156723, "2019-06-12", "2005-4-1", "cheque"
"43896893856920787278", "上海分行", "443621200704081667", 82693, "2019-06-12", "2008-8-15", "cheque"
"64231216699156308398", "安徽省分行", "221621198203108554", 128719, "2019-06-12", "2011-11-17", "cheque"
"85989766678695941321", "安徽省分行", "410403198510172052", 169723, "2019-06-12", "2010-1-16", "deposit"
"67430697877647980136", "南京分行", "443621200704081667", 21018, "2019-06-12", "2008-2-11", "cheque"
"51725415329880742600", "南京分行", "221403200002241488", 70922, "2019-06-12", "2013-2-11", "deposit"
"89222397226084827281", "安徽省分行", "221403198802091960", 154097, "2019-06-12", "2010-3-21", "cheque"
"99594524377553722491", "北京分行", "443621198004210755", 105928, "2019-06-12", "2014-5-20", "deposit"
"11420842425406152275", "安徽省分行", "410621199902020858", 193875, "2019-06-12", "2017-2-5", "cheque"
"16359054860859585126", "北京分行", "221621199305182178", 19974, "2019-06-12", "2013-11-8", "cheque"
"52975579905135831530", "上海分行", "410403198910059218", 98880, "2019-06-12", "2009-7-17", "cheque"
"25652741611536945442", "上海分行", "443403199008178877", 28010, "2019-06-12", "2012-10-5", "deposit"
"00891018780988999566", "北京分行", "443403200809252150", 35261, "2019-06-12", "2017-7-12", "cheque"
"47243870905748093812", "上海分行", "443621199803054689", 159281, "2019-06-12", "2016-5-10", "cheque"
"84265445531286880814", "上海分行", "410403200408250955", 30129, "2019-06-12", "2014-7-15", "deposit"
"27083183789052786369", "北京分行", "410621198905253780", 82811, "2019-06-12", "2014-7-6", "deposit"
"02625755596233212810", "南京分行", "221621199010276837", 45290, "2019-06-12", "2014-4-1", "deposit"
"02619924124767663346", "安徽省分行", "443403199903154215", 14752, "2019-06-12", "2013-4-5", "cheque"
"93684972091540850407", "南京分行", "410403199404039386", 9454, "2019-06-12", "2015-11-11", "cheque"
"00771865955875439996", "安徽省分行", "221621200304171204", 177958, "2019-06-12", "2008-8-14", "cheque"
"24152534907601678208", "上海分行", "410403200408250955", 56734, "2019-06-12", "2011-8-18", "cheque"
"56032484202123721076", "上海分行", "221621198606014804", 132573, "2019-06-12", "2006-3-7", "cheque"
"48121363689681931856", "上海分行", "410403198510172052", 111881, "2019-06-12", "2015-3-6", "deposit"
"21428185778954142187", "安徽省分行", "221621199305182178", 38321, "2019-06-12", "2005-2-8", "cheque"
"01525359557374802979", "北京分行", "221621200607133895", 49976, "2019-06-12", "2006-3-26", "cheque"
"03847720284284579133", "上海分行", "443621200704081667", 143018, "2019-06-12", "2006-11-19", "cheque"
"75094288949900917612", "上海分行", "443621200602025313", 161871, "2019-06-12", "2007-5-15", "deposit"
"24104966533189029603", "安徽省分行", "221403198901078444", 64519, "2019-06-12", "2007-3-2", "cheque"
"12019913216591252205", "安徽省分行", "443621198002121860", 197638, "2019-06-12", "2015-10-19", "deposit"
"03040824285283942071", "北京分行", "443403198702151939", 90491, "2019-06-12", "2009-3-1", "cheque"
"96423972721657325787", "北京分行", "410621198905253780", 160739, "2019-06-12", "2011-1-10", "deposit"
"52173647886611441027", "北京分行", "443621198805246314", 128800, "2019-06-12", "2012-2-12", "deposit"
"56055937985707932100", "南京分行", "221621199307117823", 46260, "2019-06-12", "2005-9-8", "deposit"
"80759088368970318747", "安徽省分行", "443621199803054689", 172667, "2019-06-12", "2016-12-23", "cheque"
"34205735132289668845", "安徽省分行", "221621200304171204", 48401, "2019-06-12", "2005-11-4", "deposit"
"34751267308109612708", "北京分行", "410403200406038169", 96334, "2019-06-12", "2012-7-27", "cheque"
"27272995815391874012", "北京分行", "443621198004210755", 167865, "2019-06-12", "2017-10-9", "deposit"
"54232014229195492357", "上海分行", "443621198002121860", 121429, "2019-06-12", "2005-12-5", "cheque"
"24129321067688575140", "上海分行", "443621198606124130", 74441, "2019-06-12", "2005-9-7", "deposit"
